,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
714,MIER2,SLC13A5,IRAK3,CALN1,TOX2,CYP27A1,NPB,NPFFR2,ZNF300,ALDH5A1,RLN1,ARHGEF33,SLC43A3,MACROD2,ADAM29,ZNF845,LRIF1,TBX18,ARFGAP3,ISLR2,GPR148,ZDHHC22,FRMD1,NAGS,ZNF300,SHISA3,TCL1A,FAAH,NPY,SYTL1,ZPBP,INSRR,LRP8,FEZF2,FES,HOXA6,AGTR1,EDNRB,SLITRK5,SCUBE1,SYN3,CBLN1,SNURF,SLITRK4,HOXB9,SLC35F1,C2,C11orf88,TRPM3,ADAM29,CPT1B,ABR,XKR4,PCGF6,PPP1R36,ARFGAP3,ST6GALNAC5,NDUFS6,DIRC3,MICU3,SOWAHB,TWIST2,SLC35F1,CHAD,PPP1R36,DRGX,ZNF793,CNTD2,NPY,NCR3LG1,HOXC9,NPY2R,DRGX,ASCL1,CTD-2528L19.4,PRAC1,SYN3,SELV,LRRC32,ZNF274,SLFN12L,SFRP2,INHA,CHAD,LEP,PCDH11X,GABRB2,CNR1,PFN3,H2BFWT,PFN3,NIPAL4,TRABD,SNAI1,USP6,PEAR1,HOXA9,DMPK,ZNF470,HOXB9
715,NPFFR2,C1orf233,SYTL1,RXFP3,SAMD3,CFAP44,PCDH10,TMEM200A,INSC,ME3,RSPO1,PRICKLE2,TLX1,LRP8,SALL3,CADPS,FMNL1,ACAN,SLC16A3,SLC5A7,KAT2A,AKAP2,FEZF2,PAX3,DGKI,CEBPA,ALDH5A1,MAP7D2,PRR18,CPXM2,EGFL8,ARFGAP3,NEU4,SLC17A3,SORBS3,SAMD3,COLEC11,WNT5B,SLITRK4,C1orf194,ADRA1A,SLC2A9,TMEM229A,LRRC72,DLEC1,KLHL34,CDH20,PLXNC1,CALCB,SDHA,ACTN2,GRIK1,PROKR1,HEXDC,PDE9A,NKX2-2,NOX4,ZNF75A,LRRC9,DLEC1,HLTF,ZNF75A,TOX3,CHFR,PDGFD,SYNDIG1L,KCNK12,GALR1,GATA3,SH2D4B,CCDC178,PEG10,PTPN5,CD37,MS4A13,CHRM3,FAM19A5,EBF1,IGSF22,C3orf62,PRAC1,TNFRSF10C,SLC17A6,RGPD4,PALM,KCNK12,NPB,GFRA1,FES,C11orf88,NAT16,SLC26A5,PFN3,UNC5D,ME3,DIRC3,PRR18,DES,BST1,GTF2A1L
716,ANKS1B,PCDH10,TNFRSF11B,CARD9,SOX10,STK33,PCGF6,IDUA,FOXI2,DHRS4L2,TMEM171,OTOP3,NDRG2,PCSK2,ZBTB46,SLC1A6,TTLL8,FGF8,TNS2,ZNF844,HIST1H2BI,ZNF470,AS3MT,CBX8,TTLL10,ZNF695,UCHL1,PCSK2,PLCH2,ACAN,ZNF790,CNTFR,GPR162,TNS2,RUNX3,C2,TPO,ALX1,CCDC13,PDGFD,ADAMTS7,TLX1NB,SERP2,KCNJ6,TIMM13,ADRA1A,CYP27A1,PHOX2A,NOC2L,DIRC3,AOC1,NXPH2,MAP9,EPHA10,IRF4,SFRP4,GRID2IP,GTF2A1L,SPO11,RSPO1,MEF2C,SYNPR,JAK3,CA9,ASAP3,PDE1C,AL162426.1,BST1,TMEM171,CYGB,LECT1,TMEM163,CFAP53,LIPE,CYP2W1,CUX2,MEDAG,TRPM3,HOXB9,HSF4,ZNF75A,FLI1,ALS2CR11,TBPL2,UCN,PCDH10,GPM6A,CTNND2,SNRPN,TLX1,ASCL1,LY75,EBF1,MEST,FAM53A,ANKRD60,CPNE5,TMEM184A,SLC26A4,NPY
717,HSF4,CD37,DCAF12L2,FGF3,RUNX3,ONECUT1,SLC35F1,NCAN,MEGF10,LYPD4,RP11-432B6.3,LRP8,HLA-DPB1,MESP2,MESP2,SLC32A1,CD37,CALN1,SHISA9,COL25A1,DPEP3,CYP2W1,WDR17,SAP25,FAM19A4,PRR23C,DLEC1,MST1,LRRC61,TRPC6,CNTNAP2,TUBB8,GPR135,CTNNA2,CRACR2A,ZNF560,RSPO1,RHBG,SYN3,MAGED1,TBC1D30,SLC35F1,HTR4,TCAF1,ADRB3,EVX2,PRR23B,INA,LECT1,ABHD12B,SIM2,ZIC5,VWCE,ST6GALNAC5,LAMA5,C17orf64,SLC13A5,ARFGAP3,ZNF528,ARHGAP20,PCSK2,TTLL8,LAMA5,ZNF804B,COL6A2,FGF8,PROM1,ZNF717,SYTL1,BEX1,ELOVL3,C5orf49,CA8,SAMD3,MYO7A,PYDC1,IRAK3,LIPE,PRRX1,ZNF75A,TMEM108,C2orf40,ST6GALNAC5,CLDN10,FMNL1,ADRA1A,GABRA4,SSTR1,SNURF,VAX1,SLITRK5,LY75-CD302,REC8,ZC4H2,ASIC2,STEAP1B,PLEKHN1,NTRK3,ZNF660,NRN1L
718,PRICKLE2,PARVB,PRR18,ALDH1A2,SLITRK5,SYT14,ANKRD60,KLHDC7B,GATA3,BOLA2,GPX7,ANKRD20A3,C1QL1,SAMD3,CD8A,CA8,GRIK1,CUX2,CDX1,RHBG,GLRA3,FANCD2OS,ZNF660,ANKRD63,EDN3,TRIM36,PCDH11X,HTR4,RFX4,KCNQ1,PPP1R16A,PPP1R36,SLC6A7,ZNF354C,HOXB7,ALX1,LRRC71,CERKL,GPR133,PTPN5,OLIG2,KCNA4,CYP26A1,BHLHB9,TKTL2,ZNF114,NOTO,DES,HS3ST2,PRSS42,ARHGAP20,HOXB9,NAALADL1,CNTNAP1,NXPH2,SHISA9,PPP1R36,PAX3,KIAA1217,PROSER3,CACNA1E,KIAA1324,TMEM108,PAX3,VWCE,LECT1,OLIG2,PKD2L2,BRINP2,PPP1R9A,NKX2-2,GLRA3,RAB6C,LRP8,PAX5,LPPR5,PPP1R14A,G0S2,CDK18,SDHA,MME,POM121L7,MARC2,CD8A,CALN1,PKD2L2,SLC45A1,FGF8,LRRC61,DLK1,CD8A,NOC2L,EGFLAM,IFITM5,NR0B1,FAM218A,BTBD19,VAMP5,TRABD,RP11-432B6.3
719,KLHL34,KCND2,OXT,ENOSF1,ME3,FAM162B,HMX3,ARL5C,PAX1,RP11-345J4.5,SLC17A6,MAGED1,HMX2,SERP2,MYT1L,SHISA9,HOXB7,FAM53A,SOX3,CALCB,TDRD6,FILIP1L,C10orf88,KCNA4,LY6H,SLC1A6,CHAD,NME3,HSF4,CTC-490E21.12,PTGFR,CNTN4,SLC1A6,MST1,ZNF320,APBB1IP,EN1,CTNNA2,TAL1,ENOSF1,ARFGAP3,C12orf42,POM121L2,EPO,LEP,CPNE5,IRX1,SLITRK2,CALN1,C5orf49,GABRA4,NAALADL1,TWIST2,PPAP2C,ZNF804B,ZNF536,IRAK3,DRGX,ZCCHC13,MIER2,RSPH9,ZNF569,IRF8,CCDC106,IGF2BP3,LIPG,SLC17A6,ZDBF2,WDR88,STXBP5L,GPX3,KLHL34,LRRC9,INSRR,ADAMTS10,TRIM71,TBC1D30,KCNN2,FRMD1,CCDC17,HOXB6,FAM65B,WDR88,ZCCHC13,PAQR9,LYPD4,KCNE3,EXOC3L4,ZNF274,ST6GALNAC5,KCNIP4,TPO,NAALADL1,PPAP2C,GFRA1,GPX3,KCNA4,HOXA9,NCAN,SYT6
720,ADAM29,CCDC13,FAM183A,PDIA2,SLC6A16,POM121L2,GPR135,LAMA5,IDUA,IDUA,SLFN12L,HDGFL1,RGPD4,HOXA9,CFAP44,C10orf82,RASL10B,ZSCAN12,EPB41L3,HSF4,FILIP1L,RARG,SRRM4,ZBTB46,ZIC3,CALN1,KCNIP2,IRX1,SUSD4,SH2D4B,NKX2-5,EPO,EPDR1,SLC46A2,SAMD3,SNX32,PDE9A,GRP,TBX21,RUNX3,HLA-DPB1,CCDC13,RSPO4,TSTD1,ISLR2,DLGAP1,CTNNA2,PROCA1,FES,NRG3,CHRM2,ONECUT1,GABBR2,NCOR2,OTOP3,TMEM184A,C8orf34,SERP2,GREB1L,GJD2,DRGX,USP6,PLEKHN1,RUNX1T1,PPAP2C,TRABD,ZNF385D,SOHLH1,GFRA1,SLC26A4,PARVB,EIF2AK4,EDN3,KCND2,AS3MT,PROKR1,TBX21,GRIK4,PHOX2A,MYH14,ASB18,SNAP25,KLHL21,CALCR,MESP2,CA10,MST1,CLIC3,DKK2,AKAP2,ANKRD20A3,GRHL3,CRABP1,ADRB3,RP11-432B6.3,ACP5,ZFP30,ITIH5,C3orf52,ZNF354C
721,C1QL1,HOXB7,TKTL2,WDR88,RP11-136C24.3,PKDREJ,MT1E,C11orf88,CLDN10,APBB1IP,FAM26F,SOHLH2,CLDN10,KCNH4,FILIP1L,SOX1,ZC4H2,FAM3B,PRSS42,CXCL6,CTNND2,SOWAHB,CCDC178,RP11-432B6.3,HOXA10-HOXA9,KCNK12,QPCT,ZNF229,HIST2H2BF,EPO,FAM19A5,PLEKHN1,ISLR2,PSTPIP1,MTCL1,ADAM29,LECT1,ADAMTS7,GAD2,WDR17,MADCAM1,TWIST2,DLEC1,RP11-544M22.13,CD247,TF,TLX1NB,SLC35F1,ALS2CR11,RASL10B,KLHDC7B,ADRA1A,SLC13A5,AL162426.1,NAALADL1,NPY,SLC16A3,TFPI2,GATA4,SEZ6L,TAF7,TTLL10,ENOSF1,C15orf26,TUBB6,C1QL1,PCGF6,POM121L2,CA9,GABRA4,LY75,PRRX1,SHANK2,FOXI2,TNS1,PAX3,NTRK3,GPR162,ZNF662,ARFGAP3,MPDU1,IRF8,ALX1,ATP4A,CHRDL2,CA7,SPO11,LRRC43,TMEM171,NRIP3,HOXB9,CLDN10,FGF3,HTR5A,FGF4,S1PR4,MESP2,MEGF10,PALD1,CCDC13
722,KCNIP4,GRIK1,CLSTN2,ADNP,KRBOX1,CLSTN2,SNAP25,CHRDL2,SOX10,PGLYRP1,RGPD4,MKX,GJD2,EYA4,RNF212,ZC4H2,ZNF583,MADCAM1,LRRC32,LAMA5,EBF1,ALX1,TAF7L,MAB21L1,GRIN3A,C10orf82,C15orf48,C10orf53,TEPP,CCDC13,PGLYRP1,FNDC1,FOXI3,PROKR1,RHBDD1,TCERG1L,ARL5C,TMEM121,PTGFR,PLEKHN1,TDRD6,GABRB2,ZBTB46,FES,NALCN,CYP27A1,KCND2,COL6A2,TKTL2,FAM218A,VWCE,COLEC11,FANCD2OS,IDUA,SNX32,KLHL34,AC009336.19,GPR148,RASL10B,HHEX,GJA4,FMNL1,RHBG,PPP1R16B,IL17RC,HOXA7,VAX1,SNAI1,ITPRIPL1,PKDREJ,LY75-CD302,ZNF549,STXBP5L,PAX1,SLC12A5,PNMA5,LRRC43,TDRD6,FOXI3,ECT2L,SDHA,GABRA4,AARD,MICU3,TRAF1,PEAR1,GFRA1,VGF,PRSS42,PAX7,NKX2-2,MFSD4,RHBDD1,RBPJL,KCNA4,LIN28A,CDH20,LPIN3,LAMA5,NOTUM
723,SCUBE1,FGF3,S1PR3,FAM150A,KCNC3,CYP11A1,GPC2,MYO1F,NRIP3,ZNF114,COL6A2,UCN,FOXB1,FAM189A1,GREB1L,CTC-490E21.12,PCSK2,SALL3,FAM183A,DPEP3,PPP1R9A,MEST,TTYH1,C2orf40,GRIK4,MYEF2,ARFGAP3,PPP1R16A,SLC1A2,ADM5,FEZF2,NKX2-2,VWCE,ZNF569,ACTN2,SHISA9,IRF4,CPN1,TOX3,HIST1H2BI,KIAA1324,NPB,RP11-432B6.3,KCP,SCUBE3,PRRX1,TAL1,AGTR1,KIF12,KCNQ1,MATK,TTYH1,MAGED1,PFN3,IGF2BP3,XKR8,HOXD4,SLC6A7,ALDH5A1,DOCK11,ERN1,MVB12B,HOXB9,HIF3A,CCDC106,PRICKLE2,RBPJL,CCDC140,G0S2,SPO11,PCSK2,PROKR1,ADRA1A,GFAP,ZNF287,COL20A1,PDIA2,MOGAT3,ZNF573,KCNJ6,RHBG,FAM150A,ANKRD60,SHANK1,AOC1,ME3,C12orf42,NEFH,ITGA4,VGF,ME3,FSD1,ISLR2,RSPH6A,C5orf49,MTSS1,KRT19,EVX2,FOXI3,FGF12
724,ZNF229,SATB1,SLC1A6,SOWAHB,CBLN1,EIF2AK4,BST1,RXFP3,ERN1,MRGPRE,SSTR4,SLC32A1,TTLL8,NEFH,WDR17,PRR23A,HDGFL1,FOXI2,SLC13A5,ZIC3,DLEC1,ST6GALNAC3,SAMD3,CYP11A1,KLHL35,PRSS42,EN1,S1PR4,GJD2,RARG,LY75-CD302,FILIP1L,SLC7A4,AOC1,EPHA10,MSX2,CYGB,PDIA2,GPX7,PRR23C,MST1,SH3PXD2B,CRACR2A,GALNT13,FAM3B,RARRES2,C15orf26,TIMM13,PFN3,TWIST2,CNTFR,DLGAP1,SOWAHB,GATA5,CNTFR,SYN3,MFSD4,ZNF536,SLC7A4,SLC26A4,COL26A1,FOXI2,SSTR1,SLFN12L,LRRC61,SLC46A2,C15orf26,ITPRIPL1,HIST1H2BI,ZFP30,SFRP2,FKSG48,EPB41L3,EVX2,SSTR1,PDGFD,FAM208A,GRIN3A,RGPD1,CPT1B,GFRA1,RAB4A,POM121L2,SYT6,HOXC9,PAX7,INSRR,PROCA1,PAX1,EPHA10,USH1G,PCDH10,PPFIA4,WIF1,TCERG1L,HSF4,SH3BGRL3,SOX7,ARHGAP20,SLC17A3
725,MEDAG,ZNF83,SLC17A6,LY6H,APBB1IP,SART1,CYP27A1,ZDBF2,PRSS42,GPR19,SYNPR,ELAVL3,ONECUT1,ZSCAN12,BST1,HAND2,RBPMS2,ZNF804B,TIMM13,TPO,TPO,NECAB1,FAM19A5,GRIN3A,EN1,IGSF22,ELOVL3,COL20A1,GPX7,GRHL3,LY75,PRSS42,SPO11,CALN1,MPDU1,SYTL1,DCAF4L2,DHRS4L2,CTC-490E21.12,HIST1H3G,TCF15,ATF7IP2,GABBR2,CYP27A1,MT3,OTOP3,ZNF549,ZNF528,HHEX,EPO,NANOS3,VSTM2B,PPP1R16B,GTF2A1L,ENOSF1,TMEM108,ZNF569,COLEC11,GDF6,AOC1,CNR1,SALL3,ELAVL3,FES,LY75-CD302,NPFFR2,LRP8,IGSF22,SLC13A5,SHANK1,SLC32A1,CBLN2,PAX7,PAX7,C15orf26,IRF4,SPOCK1,RGS7,SLC13A5,MEF2C,ANKRD29,LRRTM1,GNAL,TBC1D30,FAM65B,GPR162,EXOC3L2,GRB10,DCAF12L2,TSPAN11,MAGED1,FOXN2,LRRC71,KCNQ1,LRRC71,CPNE5,PCDH10,SPO11,KCNE3,MYRIP
726,FAM150A,C2,LMX1A,HOXB2,LECT1,ZNF354C,BOLA2B,PCDH10,NOL4,ZCCHC13,TMEM196,DLEC1,FRMD4A,GPR162,ZNF829,NXPH2,PAX1,TUBGCP2,KLHDC7B,SCG3,CCDC106,TSPY1,HOXC9,RP11-546B8.6,TMPRSS12,COX6A2,RXFP3,ASCL1,RP11-432B6.3,MICU3,C5orf49,HEXDC,SLC17A6,CPT1B,EBF1,DCAF12L2,KCNMA1,POM121L2,TBX18,GABRB3,ALS2CR11,SYN3,SHCBP1L,CDKL2,CYP27A1,DCAF4L2,HOXD8,SLC45A1,FAM110B,SYNE4,MIER2,FOXF2,PKDREJ,C10orf107,PLXNC1,ATP4A,ENOSF1,GP1BB,MCHR2,PHACTR3,IQCA1,GMIP,TNS2,HEXDC,LY75,SLITRK5,CLMP,ABCC8,CBLN1,ABCC8,ABHD12B,SSTR4,LECT1,C10orf82,PYDC1,TBR1,EPB41L3,IRAK3,COL25A1,RHBDD1,CACNA2D4,SALL1,LY75-CD302,HOXB9,TWIST2,G0S2,CLIC3,ANKRD63,AIRE,KCNE3,WNT5B,TWIST2,GPR123,SUSD4,SH3PXD2B,ZNF229,GRP,MT1E,EIF4E3,RNLS
727,VAX1,SLC5A2,MST1,LRRC43,CCDC170,ZNF331,SLX1A-SULT1A3,CLDN10,ZNF404,CA7,HHIP,GTF2A1L,AARD,PAX5,DCAF4L2,ADAM29,DOK1,IGSF22,PROM1,FES,VSTM2B,KCNA4,PCDH10,RSPO1,ZNF470,SLC17A6,MROH6,SFRP4,COLEC11,POU4F1,COX7A1,LRRC61,COL25A1,SGSH,VAT1,MEST,FAM3B,CHFR,MSMP,BMP3,FLI1,NOTCH3,NOC2L,SFRP2,NRN1L,SEL1L2,TMPRSS12,LIN28A,PDE1C,HOXB2,PDE6B,TLX1NB,COL20A1,TBX21,PRICKLE2,LAMA5,LEP,ST6GALNAC5,ZNF502,COL14A1,HIF3A,TBX21,SLC7A4,DNAH11,MYO5C,SLC1A2,ALDH3B1,IQCA1,EPHA10,CCDC13,SOX10,SLC43A3,LRRC61,VAMP5,ALX1,RIN1,CABLES2,PYDC1,THBS2,C15orf48,C5orf52,SSTR4,LY75,CDK18,CNTFR,WDR88,PFN3,H2BFWT,ZNF114,SLC26A4,SLC13A5,LEP,SHISA3,TBX21,MAP9,RP11-216L13.16,DRC1,SLC6A7,TMPRSS12,LECT1
728,CNTD2,RERG,USH1G,SLC17A6,MT1M,PCDH11X,ADNP,FAM150A,C15orf26,KCNE3,CALN1,SLC17A3,ENOSF1,DHX40,CHST8,AARD,CERKL,APBB1IP,FAM208A,STXBP5L,LTBP4,GALR1,KLHL35,GALR1,NCOR2,EVX2,FGF18,LRRTM1,PEAR1,SFRP4,TMEM200A,ATP4A,CNR1,ACD,SLC45A1,RASL10B,EVX1,C2,PAX7,LRRC43,CTNNA2,PAX5,PCDH11Y,CADPS,PGLYRP1,FGF8,CFAP44,ST6GALNAC5,BEX1,C5orf52,SRD5A2,FKSG48,SNRPN,KCNK12,HTR4,NAT16,SYN3,POU4F1,PLEKHN1,SPO11,KCNN2,TMEM196,GATA4,ZNF549,CCDC183,ALDH5A1,RGS7,PRRX1,DGKG,PROKR1,EGFLAM,SFRP4,LRRC3B,WNT5B,HOXB2,TIMM13,MIER2,ALDH5A1,KCNIP4,FOXI3,ZDBF2,CNR1,TAL1,NR1I2,FGD1,PAQR9,HOXB6,MESP2,TMEM121,TF,TAL1,HOXB1,DCAF12L2,MFSD4,C10orf53,LCN6,TVP23A,RSPH9,AOC1,FAM150A
729,DOK2,ASAP3,SYCN,LPPR5,F7,EXOC3L4,SLC26A4,VAMP5,TLX1NB,NEU4,CYP11A1,S1PR3,EPO,GPR123,KCNJ3,FILIP1L,EGFL8,TCTEX1D1,CLDN10,GLYATL1,RARG,DYDC1,PAX5,DOCK11,MT1M,FEZF2,PPP1R36,FAM19A5,TBX18,TTC34,CARD9,PDGFD,CBLN1,SCG3,CYP11A1,TCAF1,MEST,GFAP,LIPE,ST6GALNAC5,C5orf49,VAMP5,TMEM108,TH,PCDH11X,FRMD1,GLMP,ZNF300,CPT1B,NXPH2,HTRA4,EXOC3L4,SNURF,ASCL1,C11orf88,EYA4,PHACTR3,COL2A1,FAM26F,PRSS27,MYOCD,DMRTA2,CD37,FAM184B,GNAL,ADAM29,C17orf107,PSTPIP1,EVC2,PLAC9,ISLR2,MYEF2,ANO4,TBPL2,PLXNC1,MROH6,TCL1A,ATG9B,RAB12,SERPINE2,RAB31,KLHL35,SLC5A2,KCNE3,PAX1,ZSCAN12,KCNA4,ETV7,CBLN2,PROKR1,HS3ST2,SLC5A2,KCNH4,SLC6A7,SYN3,TBR1,KLHDC9,RP11-544M22.13,GTF2A1L,CMTM2
730,NDNF,LRRC71,C3orf62,TTLL8,ITPRIPL1,GALR1,CPT1B,ZNF229,SHE,ZFP90,HENMT1,GPR162,SYNGR3,TULP1,PAX3,RGS17,TBX18,CYGB,RAB4A,GRM7,HKR1,THBS2,OTOP3,WDR17,HIF3A,GALR1,CHRM3,FOXI2,PHOX2A,PTGDS,SHROOM1,CCDC140,PRICKLE2,CA9,PROKR1,SFRP2,ZNF717,CHRM3,ZNF329,ZNF660,RCOR2,PAX7,RASL10B,TNS1,SLC7A4,ACP5,C5orf49,IFITM5,SLC7A4,EPHA10,STK33,FAM3B,TNS2,MROH6,RSPH9,VGF,SATB1,MADCAM1,TM6SF2,VAMP5,CFAP44,ZNF300,NPY,ZNF75A,ZNF331,COL14A1,NPFFR2,ZNF793,TIMM13,VAX1,SYNPR,PHOX2A,PRRX1,OTOP3,ATP4A,BOLA2,PPP1R36,ASB18,LRRC71,EIF2AK4,GPX3,WBSCR17,CNTFR,GPX3,NCR3LG1,SRD5A2,PDGFD,RIPPLY2,GRHL3,PCDH10,GFAP,ADRA1A,MICU3,CUX2,CDK18,PDE1C,FAM162B,TSTD1,MICU3,CALCB
731,REC8,NPY2R,RHBG,RTN2,PRR18,RASGRF1,FAT3,ASIC3,SOX3,PKDREJ,ABCC8,TMEM108,ZIC5,CTNNA2,COL14A1,CA7,PLEKHN1,COL6A2,IFITM5,KCNMA1,NAT16,SLC1A2,MT3,ANO4,HOXA9,ZNF354C,GRIK4,SYT14,TBPL2,ATP4A,RP11-219A15.1,ANKRD60,HS3ST2,WNT5B,ALDH3B1,MEGF10,ZBTB46,TBX18,IFFO1,NCOR2,GRM7,THY1,HIST2H2BF,ZNF404,DYRK4,COL4A1,GATA4,MICU3,C1orf177,CRABP1,LAMA5,DHX40,PHOX2A,C10orf82,CYP2W1,EPB41L3,SH3BGRL3,ASB18,DLGAP2,SFRP2,CA9,LRRC55,RSPH9,ZNF329,RFX4,SNAI1,SLC32A1,TMEM184A,RARG,FGF8,SHE,MEST,PLEKHN1,SLC26A4,HIF3A,RP11-345J4.5,TBX18,RUNX3,C17orf107,SLC43A3,C11orf88,CPNE5,ZNF404,FGF3,ZNF354C,DOCK11,GRIK1,FAM150A,KIAA1217,SHISA9,LIPE,NALCN,RXFP3,GLRA3,HKR1,FREM3,CTNNA2,RHBDD1,NXPH2,RGPD4
732,GATA3,RASGRF1,COL20A1,CEBPA,SLC13A5,CA10,CPNE5,TSPAN11,ZNF695,NXPH2,NKAIN1,FRMD4B,C2orf40,EPHA10,SYT6,PEAR1,SLC12A5,TULP1,FGF8,DCAF4L2,SFRP2,SLC17A6,TLX1,SLITRK2,PRR18,GRM7,UTS2B,COL26A1,MTSS1,HSF4,PNMA3,CALN1,GRIN3A,RSPO1,CNTFR,NCR3LG1,RP11-5A19.5,C17orf64,ZC4H2,GFRA1,NDNF,PHOX2A,ANKRD36B,CALN1,TEPP,FKSG48,NPY,CDK18,TNS2,ZNF804B,GRHL3,DCAF12L2,CALN1,FAT3,HSF4,PHOX2A,VAX1,SLC32A1,FAT3,KLHDC7B,FOXF2,SAMD3,SPOCK1,C1orf177,HEXDC,MYEF2,CPM,SALL4,KCNV1,GPX7,ST6GALNAC5,RSPO1,SLC1A2,RNF220,TAF7L,PTGFR,NOS3,MPDU1,LCN12,DCAF12L2,GRID2IP,IRAK3,C1orf177,HLA-G,CHRM3,SYNPR,CNR1,RAB31,PHACTR3,TMEM108,ABR,REC8,STEAP1,CCDC178,MYO1F,NCR3LG1,EN1,TMEM176A,ALDH5A1,LIPE
733,ZNF583,PAX5,SLC1A2,MYEF2,PCSK2,NDRG2,COL14A1,TUBB8,GRIK4,CACNA1F,WDR17,VWCE,NR1I2,INSRR,EN1,KLHL17,OLIG2,FAT3,GPX7,ACD,SFRP4,STK33,CCDC13,ZNF229,HDGFL1,DMPK,KCNA5,SPO11,KCNQ1,LAMA5,SERP2,PCDH11X,PAX7,CXCL6,PALD1,MATK,FGF6,FAM26F,PLXNC1,TSPAN11,TVP23A,EBF1,TMEM171,SLC7A4,CCDC140,SLC17A6,TRIM58,CADM2,TBPL2,PNMA5,WNT10A,PAX7,MT3,TCEA2,SLC26A4,LRP8,GPX7,MATK,EPB41L3,KCNE3,GTF2A1L,ADRB3,NR1I2,CARD9,PRR18,PHOX2A,SNX32,INSRR,TNS1,COL20A1,LCN12,IGF2BP3,CCDC106,ANO4,KCNIP2,ARHGAP36,LRRC71,ZBTB46,ZNF470,SYN3,IFFO1,ZNF736,GATA3,NLRP2,TIMM13,RASGRF1,KCNQ1,MYT1L,RXFP3,SLC1A2,NCAN,CNTFR,RASL10B,CCDC17,CTC-490E21.12,BHLHB9,ELAVL3,MT3,USH1G,ADRA1A
734,ATP4A,ADRA1A,TM6SF2,ABHD12B,TTC9B,C3orf62,FOXI2,TIGD7,HOXB9,FGR,BST1,TEPP,LRRC61,MEGF10,TNS1,TMEM121,RP11-35N6.1,NLRP2,PLCB1,VAX1,RAB3C,HSF4,ENOSF1,EPB41L3,NAT16,NAV1,DLK1,TRABD,EYA4,FREM3,TDRD6,TMEM196,TMEM171,VWCE,KCNE3,ISLR2,PLCB1,TRABD,QPCT,ITPRIPL1,EXOC3L4,IFFO1,FES,ADAMTS7,SLC46A2,G0S2,FAM208A,DNM1,MCHR2,ENOSF1,SPO11,KCNJ3,DYDC1,ZNF717,TBC1D30,C10orf88,RASL10B,HKR1,SNRPN,C3orf14,ANKRD36B,GFAP,SNAI1,NRN1L,HSF4,RNLS,INHA,CNTFR,CDK18,CHGB,COL6A1,ZIC3,COL6A1,GRM7,SLC32A1,RAB12,RGS7,LYPD4,HOXB2,ADAM29,EML1,ARFGAP3,SLC1A6,LY75-CD302,ZNF300,ZBTB46,MLPH,CDK18,S100A10,GPRASP1,RNF166,ST6GALNAC5,ANKLE1,VGF,BMP3,TBC1D30,EDNRB,STXBP5L,PGLYRP1,FOXF2
735,TCTEX1D1,PAX7,SLC46A2,SOX7,NR0B1,RGPD1,MROH6,ZSCAN12,HENMT1,IRAK3,CA9,GABRA4,TTC34,APBB1IP,POM121L2,RUNX1T1,GPR123,HLA-DPA1,G0S2,CLSTN2,GATA3,SFRP2,FOXI3,GATA3,SLC17A6,RUNX1T1,HDGFL1,CHGB,GSTM3,NKX2-2,TTLL8,KCNIP2,APBB1IP,NCAN,PCDHA11,SSTR1,CHRDL2,HOXC9,PHOX2A,NKX2-2,INSM1,PPP1R14A,SYNPR,COLEC11,PPP1R14A,RASL10B,SHANK1,AL022328.1,ACAN,FAM26F,RNLS,MST1,AS3MT,CA9,FAT3,GRIK1,RCOR2,ZNF844,SNURF,ZNF30,SLC6A20,COL6A2,ARHGEF17,ABCC8,PCDH11X,ZNF607,TDRD6,NRN1L,RSPH9,CPT1B,SLC26A5,HTR4,EPHA10,FEZF2,NEFH,ZNF606,BST1,ZNF570,ZNF717,CNRIP1,HOXB2,SLC35G2,C1QL1,LY75,CDX1,SLC16A3,SART1,LPPR5,C1orf177,CACNA1F,ENOSF1,HIST1H2BI,LRP8,INSM1,BARHL1,HDGFL1,GABRB3,NCOR2,TIGD7,TIGD7
