,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
873,NFIC,GPLD1,NSA2,PCYOX1,NEPRO,DIDO1,ADH7,GPLD1,DPP9,NEDD1,BICDL2,NONO,DTNB,MCCC1,ZFAND6,LAMA3,DARS,WDHD1,RBM4,FZD1,PAPOLG,MED18,TOR1A,NLRX1,TAPBP,TCF3,THOC1,KIF23,PPARD,NXF1,ANKMY2,XAB2,RRP1,CPEB3,PLEK2,RBMX,TK2,PMP2,TRIOBP,LAMB3,UTP6,STK39,EFHD1,ACOT7,PRMT1,TMEM185B,MRPL40,PSAP,THOC2,SERPINB6,TATDN3,CENPB,BECN1,LRP8,PUM3,DDX60,TOR1A,ALDH7A1,RFC4,AFAP1L2,UBE2Z,ENAH,TGFB1,ACAA1,PYURF,NISCH,EFHD2,MSN,OGFRL1,NCF2,GOLGA4,FAH,TPM4,WDHD1,NSUN5,LPAR1,TNPO1,NCAPG,PUS1,RNMT,TFRC,GAS7,IDNK,SLC52A2,TFRC,HABP2,XAB2,DDX58,NISCH,PAPOLG,IKZF2,SORT1,SLC1A3,NCAPD2,FUS,MT1F,CFH,ABCF2,ZC3H13,FH
874,MARCKS,TMEM185B,CRLF3,RASAL1,THOC1,FAM162A,EXOSC6,SCP2,WDHD1,SCP2,RAN,COQ3,SRFBP1,HMGN5,MT-CO2,CCDC117,ARHGAP10,CCDC86,NEFM,DDX58,MSRB2,ACSF2,HABP2,FAP,LAMB3,NEDD1,NIF3L1,SPRY1,PPFIBP1,MKI67,FZD1,NCAPD2,PCDH1,PLPP3,CRLF3,GAS7,BNIPL,NID1,MBP,KCTD5,TPM4,TNFAIP8L3,NCF2,ANK3,ECM1,A2ML1,HSF1,GPLD1,PPFIBP1,IGFBP7,ACSL4,RAB32,PDHA1,KIT,TRAM2,POLR1E,MYO5A,SF3A2,TBC1D30,RBBP5,NUDC,LYPD2,HTRA3,MCEE,NCK2,RBM12B,CRNKL1,ALDH3A2,UBASH3B,IQCE,XRN2,TRIP13,TSR1,ALDH5A1,CLIC2,F11,BUD31,TAP1,POLR1E,GPR180,SPATS2L,NEBL,WDR59,CES1,SLC2A1,HPR,MFAP2,TPM4,ADGRL2,KIF23,GCDH,ANXA11,PON1,EPB41L2,TOM1L1,RFC4,METTL1,NSA2,SLURP1,TBC1D17
875,STIP1,MPST,PRPF3,CCDC158,RECQL,ALDH5A1,MGST2,CCL28,NAV1,RAB26,TCOF1,MICAL1,APOL2,PLOD2,METTL1,ELP1,SORT1,TNS4,RBBP8NL,NDUFS8,TRIO,TLN2,SENP5,FRZB,MARK3,SNX21,ANXA11,IGLL5,PLPP3,RAB26,CPSF4,SRSF3,CENPE,ZC3H13,IQCE,VWA5B2,LGALS3,HMGCS2,FHL2,GLIPR1,RGL2,SLC7A11,APOL2,TFRC,C5,GCDH,UTP15,RFC4,TMPRSS11A,DCAF11,MED8,GTSE1,TMTC3,SNRPA1,DDX58,BBS2,CAD,RBBP5,CA1,TAPBP,PCYT2,NPDC1,ZHX3,TPRG1,TCEA3,CLSTN1,DDX58,NID1,TTC39A,CCNH,PROC,YTHDF1,ZFR,RRP1,RUFY3,GMPR2,MCCC1,SERPINB6,MMP12,SF3B1,TOR1A,AGO1,ADGRL2,LRRC17,SERPINA10,KHDRBS1,TNRC6B,IDNK,CCNH,SSSCA1,MARCKSL1,CDYL,TSPAN7,HSF1,HPGD,CHN1,MT-CO2,BASP1,RPP38,NFIC
876,ANK3,MED17,EFHD1,CRTAC1,NDUFS1,MMP12,ANXA9,TXLNA,EFHD1,SLC52A2,TMLHE,DDX24,KANK1,TMTC3,DHX36,HMGN5,RAB32,TANGO2,PLAT,SNRNP200,ALDH5A1,ZSCAN18,BBS2,ENG,DCLK1,SLC9A9,THBS3,TMPRSS11A,SNRPB2,ADGRL2,NIF3L1,BCAS1,PPA2,NUDC,NUP188,SEMA3F,ZHX3,ASCC3,CBR1,PLCB4,ARHGAP6,IFIH1,BDH1,MYLK,TBC1D30,C1QBP,SLC52A2,LRRC17,ANK3,PCYOX1,ANKLE2,ZC3H18,RRP1,ITGA3,SNX21,F11,TGS1,HSPA1A,VAMP7,DDX39A,TNFAIP8L3,EFHD1,ACAA1,PCYOX1,RNH1,PLIN4,CAPRIN1,SAA2-SAA4,PYURF,STK39,TMLHE,PTPRM,AFAP1L2,CSTB,SDAD1,MSN,GSN,RRP12,IFIT1,LAS1L,BDH1,SP110,TMOD1,CLU,ATP2C1,CNN1,HOOK2,DDX11,TAP1,THRAP3,LGI4,F10,AHSA1,NRP2,TRIP12,PAIP2B,RBBP5,OSBPL11,EBNA1BP2,CHL1
877,PET100,LAS1L,TLR2,WASHC4,COQ9,COL5A2,SLC4A1AP,TM7SF2,TCEA3,PUM3,TLN2,GALNT2,TAB2,MRAS,RFC3,GLIPR1,RAB26,SKAP2,SF3B1,KIF23,MAD2L1,UGT1A7,GLUD1,IFIH1,ILF3,SOWAHB,HABP2,TRIP13,PAIP2B,SLURP1,POGLUT1,CRADD,CCNH,SP110,HK3,SUPT16H,COX4I1,SMG1,GSTZ1,MPST,IDH3G,HMGCS2,KHDRBS1,LLGL2,CDKN2C,AKR1C1,KYAT3,NCAPD2,STXBP6,CHN1,IGLL5,SLC26A2,EPB41L2,APMAP,ADGRG6,OPLAH,PTPN23,IL17D,HPR,PWP2,CTTNBP2,SAA2-SAA4,SNRPA1,PPP1R12C,NFIC,ECM1,LIMD2,HABP2,PCDH1,PCDH1,ADAM17,ARPC1A,NXF1,CAST,COQ3,BPTF,TOM1,CTSK,MOCS2,CD99L2,PCDH1,DTX3L,CNOT9,WASHC5,HSP90AB1,GNA11,ALDH4A1,FRYL,SNRPA1,TM7SF2,ATP5ME,THOC2,MPST,NFIC,PPFIBP1,SPG21,HEXDC,RIF1,CCNH,CLSTN1
878,F13B,GOT1,IDNK,ADAMTS7,POGLUT1,LBP,PPFIBP1,NCAPD2,MTIF3,GRHPR,EMCN,SP100,TNS4,HIBCH,GSDME,CRNKL1,CLSTN1,PTGR2,MAGED1,DHX36,NDUFS3,NCAPD2,MAD2L1,CUX1,PLAC9,CHL1,NISCH,COX6C,NUP62,F11,C6,ITGA7,DOCK7,WASHC4,A2ML1,DLD,PTK6,MAP2K6,NOP58,LEMD3,PRMT1,C2orf42,ACADVL,C9,SHANK3,TXNL1,TFRC,HPGD,PDLIM2,ACSL4,TCEA3,PON1,GPRC5C,SF3A2,MRPL40,SRSF4,NDUFB11,CRNKL1,SPATS2L,GPT,PUS1,ATP6V1G2,FAM120C,SRSF3,CYBB,MSN,ADAMTS7,RBBP5,RBMX,TTC39A,NUBPL,MT1F,IGFBP7,ELN,LGALS3,HDGFL3,DCXR,CACYBP,ACY1,CPA3,ALDH4A1,KIF2C,C2orf76,TRMT6,HEBP1,FUT2,TPX2,TC2N,PROC,CENPB,NDUFAB1,NID1,MECP2,NCAPH,CBR3,PRRC2A,DARS,STAT1,LIMCH1,VCPIP1
879,CLU,UTP15,TANGO2,NISCH,SNX21,CSTB,LMNA,C8G,SHANK3,CYBB,BAZ1B,CDV3,NOTCH2,COTL1,UBE2Z,TOM1,VAT1,CRYM,KRT15,FH,YTHDF1,CDK7,NOC2L,DTX3L,PPM1F,MAGED1,ATP13A3,DDX58,ACAA1,MBLAC2,DCLK1,SNRPA1,REV3L,SP100,NXT2,DARS,TSTD2,APOM,APMAP,NOC3L,DLGAP4,MYLK,PUS1,ITSN1,MX2,STAT1,C2orf42,TRIP12,DLG3,SP110,ZBTB20,BCHE,TGFB1,HPGD,ACSS2,LCAT,SNX21,WDR59,COL5A2,AGPS,DAPL1,MNDA,SGCE,PAPOLG,SHANK3,TANGO2,CRLF3,PRPF3,NEFH,SMG8,RBM47,RTKN,MICAL2,SEMA3F,HIBADH,HK3,OTULIN,STK39,TRMT6,TMEM185B,NUDC,ALDH7A1,CD99L2,TSR2,JMJD7-PLA2G4B,EFHD2,KYNU,TTC9,INTS8,SRSF7,LRP8,TAP1,ARFGAP1,CYBB,CEACAM7,GOLGA4,MAD2L1,CLEC3A,KLC2,SLC52A2
880,GPR180,SMG1,NDUFS1,PCYT2,APOBR,PTER,MDH1,NRIP2,SRSF7,A2ML1,MNDA,NDUFS3,PLEK2,GAS7,CA1,TBC1D10B,SMC4,DDX56,CLIC5,LRRC17,NRIP2,APOBR,SMARCA1,DPYSL4,DLG3,PHF5A,TNPO1,MYH11,RFC4,STXBP6,TRIP12,NADK,CYBB,ANXA11,SERPINB6,TRIP12,KAZN,RBP7,TST,CYHR1,PLCD1,SLC4A1AP,TRIOBP,CTHRC1,EFHD2,NCLN,GOT1,DCLK1,SRSF4,TRMT5,GTSE1,PROC,RBMX,RBM14,STAT1,DNM3,MOCS2,GBP1,MED8,GSN,LMNA,ECM1,ZC3H13,SDR39U1,CDV3,LGI4,CHORDC1,ZNF185,CAPN7,TLN2,FCN3,NCF2,DCLK1,SENP5,HTRA3,RANBP2,TCEA3,HSF1,CTDSPL2,LGALS3,SLC52A2,GOT1,MGST2,RBM14,IQCE,LAMC2,HDGFL3,PCLAF,TST,HMGCS2,TNS4,EMCN,CFH,RBBP8NL,TOM1,CLIC2,TBC1D17,CES1,PHF5A,CHORDC1
881,ZADH2,SFRP1,DDX56,MAPKAPK2,LYPD2,COX5B,HIBADH,APOL2,BBS2,DBI,COX4I1,DAG1,ACSS3,MT-CO2,NEFH,ATP5F1D,PRPF3,KIF4A,ZFR,PPM1F,OASL,COQ9,CDK7,PTGR1,SPATS2L,CFHR2,LRRC17,BST2,NOC2L,HSP90AB1,F9,INTS1,RRP1B,NAV1,CXorf56,ANK3,ECM1,SENP5,SPATS2L,SENP5,C6orf132,RNF144A,HTRA3,HNRNPA1,ANK3,TPSAB1,BMP1,DDI2,PAPOLG,SLC9A9,FAP,ANKLE2,CRISP3,SEPT10,MMP1,ALDH3A2,LAMB2,NAV3,SMC4,HIBADH,SART1,EPM2AIP1,COQ7,TYMP,SMC2,AUH,MED8,ATP5ME,TRIP13,SCAF11,SNRPD2,MSRB2,OAS3,LYRM9,AGO1,SPATS2L,NOP58,PPP2R5A,ANK3,PPA2,ELP1,PRMT1,CYSRT1,UBE2Z,ATP5PF,GPR180,NCAPD2,VCPIP1,EBNA1BP2,TMLHE,LEMD3,RPS2,UTP15,SP100,OAS3,DIDO1,PPP6C,ATP6V1G2,VAT1,NSUN5
882,NUP160,PLAUR,PTER,SRR,ECHDC3,TRIP13,THOC2,MX2,RBM47,RBM47,CRYM,TM2D3,TMTC3,CSTB,TAB2,FH,PTER,OAS3,CACYBP,LAMB3,IKZF2,CTSF,DNPEP,CAPN1,RPS9,MED18,ANKMY2,TPX2,CA1,FGD5,IGFBP7,QDPR,HNRNPA1,FCER1G,PCYOX1,APOH,FTSJ3,CCDC86,ZADH2,PLAT,THBS2,WDR59,ZFR,TM2D3,CISD2,COQ7,CAPN1,LAMB3,NID1,CPEB3,HK3,PAG1,ACKR1,GLOD4,F10,DARS,RGL2,HMGB3,BPTF,ATP6V1G2,BCAS1,SLC26A2,CTSA,RBM47,ARFGAP1,CDK5,PET100,ZFR,CIR1,APOBR,POGLUT1,MTIF3,M6PR,DRG1,KRT15,ADGRL2,TAP1,NDUFAB1,ISOC1,TAP1,ASCC3,CPEB3,DCLK1,IGSF10,SNRPD2,THOC1,COL5A2,PRDX3,SRSF7,MT-CO2,PRPF3,ECM1,ASCC1,FAM89A,MMP12,MSN,ISG20L2,PAIP2B,NOP58,POM121
883,C4B,SPINK7,ISG20L2,HOOK2,TBC1D10B,NOL10,PGD,KANK1,BNIPL,TOLLIP,TFRC,CSTA,EFHD2,SDAD1,C1orf116,DDX10,CAST,HMGCS2,USP3,DDX56,NCAPD2,ZHX3,IL1RN,DHX36,CAST,CRYZ,CRLF3,DECR1,HTRA3,ALDH3A1,HMGN5,HGFAC,DDAH1,FGD4,ATP13A3,GOLGA4,HDGFL3,KIDINS220,RBBP6,CES2,PYURF,TRIOBP,SMG1,MX2,LDHD,AGPS,MED31,SLC39A14,CTSK,NOC3L,WDR61,POLR1E,OXCT1,RPP38,PTGR2,PSAP,EBNA1BP2,GLIPR1,ZBTB20,MCCC1,TOMM5,FGFBP1,STK39,COQ9,DDX56,PRDX3,KCTD12,NCOR2,PTPRM,PPM1F,BTAF1,CTSA,GLOD4,EOGT,APOM,KHDRBS1,ABCF2,PLCD1,ACSS3,BUD31,PTER,SFXN1,IGFBP7,TAP1,SRFBP1,ARFGAP1,NUDC,APBA1,ALDH5A1,FUT6,KLK13,PTER,PPP2R2A,FZD1,CKAP2,TBC1D17,DHX9,MGST2,TPX2,BDH1
884,GATM,F13B,GSN,MCCC1,IDH3G,ELK3,SLC52A2,SERAC1,NEFL,PLEK2,MATN2,NUP188,SLURP1,RRP1B,DLAT,SERPINA5,DLGAP4,KRT15,SDAD1,TFRC,SAA2-SAA4,CES2,UTP6,AUH,XPOT,TSR1,FAH,CMA1,PAXBP1,TPMT,PLEKHG2,PRPF3,EPPK1,CYBB,CPSF4,IRF9,RBM12B,PPP2R2A,ISG20L2,PPFIBP2,SENP3,PYURF,PWP2,MMP12,TPMT,DERL1,INTS8,MOCS1,PTGR1,DHX9,MFAP2,NLRX1,MFSD5,TNPO1,ACAA1,MT-CO2,CHL1,ELN,PRKAG2,MPST,DTNB,TANK,MT1F,ITGB1,GTF2F2,CTSA,KYAT3,TMLHE,MSRB2,DBI,GCDH,TRIM21,TM2D3,PPIB,ANXA11,SEMA3F,SLC3A2,TNPO1,CPEB3,MRPL55,NRDC,NXT2,TYMP,WASHC4,TATDN3,COL5A2,PRRC2B,TSPAN7,CDR2,XAB2,SAFB,LYRM9,AFAP1L2,PPM1F,HIBCH,PXDN,ILF3,BID,COL5A2,UPF2
885,HSPA1A,NAV1,CNDP1,C2orf76,DDX24,SART1,MRPS36,HSP90AB1,LAMC2,THOC2,ACOT7,COX4I1,CRYBG3,FRYL,VAT1,TSR2,TPM4,PPFIBP1,CCDC158,TRIOBP,AKR1C2,PPP6C,TOM1L1,TPSAB1,COA3,SEC22A,GSDME,CDYL,CPT2,SNRPD2,LIMCH1,CMA1,MMP12,MGST2,CSNK2A1,MAP3K2,RBM28,CKS1B,DEPTOR,HMGCS2,TSR2,AUH,TCOF1,PRPF38B,RPP38,CDK2,PTER,B3GNT8,RRP1,DNM3,CLIC2,KLF13,KIAA1191,AFAP1L2,HP,NCAPH,SDAD1,CHORDC1,ZADH2,LAMB3,MOCS1,PHYKPL,TANK,PPP1R10,PARP9,RBM8A,VASN,AFAP1L2,FAH,ENAH,NUDC,TC2N,TM7SF2,STIP1,KYAT3,GSR,DLGAP4,POGLUT1,NUP214,ADH5,TYMP,CFHR2,TANGO2,CUX1,SUB1,KIT,IL23R,IGFBP7,IQCE,KIDINS220,WDHD1,NTN4,MAPKAPK2,MPC1,C2orf76,KLK13,KIF23,ASCC3,API5,TANK
886,CDC73,PDCD11,HMGN5,EML4,APOH,KIF4A,SNRPA1,YWHAH,FRYL,DDX10,MMP12,C2orf76,PRMT1,MED18,CROCC,DDX58,IGF2BP3,GLUD1,HEBP1,TMLHE,DDX58,ENAH,NDUFB10,LYRM9,DIS3,HTRA3,MID2,C8G,F10,TSTD2,ASCC1,CCDC86,POLR1E,RPS2,EHF,TMTC3,MRPL40,ATP5ME,IKZF2,NOP58,GSDME,RGL2,CCNH,KTN1,ACY1,KIF4A,THOC1,SNRPD2,PRDX1,PPARD,TMTC3,TOR1A,NOC3L,PUS1,GPT,NID1,ADAM8,SUPT16H,ITSN1,XAB2,EXPH5,CTDSPL2,FZD1,ELN,TMTC3,RECQL,TANGO2,UBE2Z,C11orf54,NOP9,DLST,ANK1,EOGT,SRSF7,MMP12,IL17D,CLU,SNRPB2,B3GNT3,CDV3,ADH5,SCAF11,PROC,MTFR1L,ABT1,GSN,NDUFB10,RNMT,IDNK,ACSL4,IRF9,GCDH,FAP,LMO7,ISOC1,CDK7,DTL,DLGAP4,TYROBP,RBP7
887,SKAP2,HABP2,FAP,HIBCH,AGPS,TTC9,CDK2,SF3B1,LPP,ANXA1,NEDD1,BNIPL,PTER,GPX7,HMGB3,KIAA1191,ABT1,HP,SLC52A2,TES,LAMA3,FN3K,GSTM3,AHSA1,NOTCH2,HMBS,LRP8,SNRPD2,TMPRSS11A,HABP2,MOCS1,STXBP6,MAP2K6,SMG1,HSF1,RNH1,MMP1,OTULIN,ADH7,C11orf54,EBNA1BP2,NOTCH2,FBLN7,GLIPR1,ELN,GBP5,SPARC,C4B,TACC2,PTER,ACOT7,CA1,TC2N,RCC2,SERPINA5,LMNA,GCDH,TRMT6,BCHE,ATP5PD,HBA2,TRIM21,SRSF6,KLC2,CDK2,RANBP2,ISG20L2,TC2N,DNM3,EXOSC6,SRSF7,BUD31,PDLIM2,RAB31,TFRC,RHOB,RAB26,SLC25A28,SAFB,ELP1,NUP214,XRN1,CCNH,RANBP2,CCDC86,FUT3,DLG3,KLC2,GCDH,OLFML3,CPEB3,CA1,CHRDL1,EOGT,EFHD2,SDR39U1,EPS8L1,TNRC6B,DPYSL4,ZHX3
888,APOBR,XPOT,DDX41,CES1,DTNB,ARHGAP10,FAM120C,DIDO1,TNFAIP8L3,UGT1A7,NIF3L1,CYSRT1,ITGAV,HOOK2,NUDC,RHOB,MBP,BDH1,F2,GAPDH,ATP6V1D,TXLNA,EPHX1,CXCL1,SAA2-SAA4,AGPS,CHL1,UBE2Z,OSBPL11,DAG1,CPA3,PLAUR,IQCE,KIF4A,MAP2K6,THOC2,SLC26A2,F10,CA1,CENPE,PTPRM,DPYSL4,TES,TMPRSS11A,LRRC17,ACSL4,SAA2-SAA4,SLC26A2,PRKAR2A,SFRP1,PPP1R12C,PDHA1,ENG,NOTCH2,GNA11,TAP1,HEBP1,DPP9,EPS8,HSF1,SNRNP200,CLU,TRIM21,DLST,SENP5,KLK13,PPP6C,IDH3G,THY1,ISG20L2,RFC4,GALNT12,EXOSC6,DCLK1,SNRPA1,LGALS3,ELK3,NEPRO,CDKN2C,MICAL1,UTP18,LIMD2,SERPINA10,PON3,KNL1,CAPN1,EHF,GRHPR,PHF5A,SFRP1,REV3L,PLCD1,NRDC,CRYBG2,WASHC5,TANGO2,NUP160,KIF11,SLC4A1AP,EFHD2
889,TANC2,FGD4,SPATS2L,BBS2,THOC2,IGFBP7,PAX9,CAST,NEFM,CDKN2C,XPOT,DLD,GPLD1,F10,CIR1,SLC25A42,SHANK3,DTL,RBM25,SDE2,GSDME,PSAP,MAGED1,C4B,RBM25,ECHDC3,SNRPA1,MNAT1,MCCC2,PRDX3,EPS8,ARFGAP1,EIF2S3,SENP5,COQ7,TSPAN7,DARS,CSTA,C11orf54,STAT1,PIK3C2B,PWP2,WASHC4,CLIC5,HIBCH,RNMT,DDX56,AFAP1L2,EPM2AIP1,UBE2C,SNRPB2,CRYZ,TCP11L2,PDCD11,CDKN2C,MFAP2,NRDC,CLSTN1,FRZB,C1QBP,DIDO1,RNMT,RFC3,BID,SUPT16H,CNDP1,WDHD1,DAG1,KLC2,CRYZL1,STAT1,DLD,SF3B1,CD99L2,AUH,CDK1,CIR1,TBC1D10B,NEFH,PRRC2B,MPI,RFC3,TOR1A,FCER1G,ABCF2,PEX12,SERAC1,EBNA1BP2,SAFB,MBP,ZHX3,MRPL55,TSR1,COBLL1,HEBP1,HMGN5,RBM14,SPAG9,TLR2,DLGAP4
890,PLCD1,MAGED1,RRP12,CHORDC1,FAF1,TSR2,COPB2,LRRC15,BASP1,ITSN1,ISG20L2,SRR,ALDH7A1,IGLL5,RBM8A,HSF1,PRDX3,FBLN7,APOA4,PET100,TYMP,MPI,SLC25A28,RFC4,SNRNP200,FRYL,ACADVL,EFHD1,SNRPE,TMLHE,PON3,ASB9,KIDINS220,GRHPR,ENAH,LAMB3,PRPF3,SPINK7,MYLK,NAV1,IGFBP7,BARD1,DDX24,INTS8,KANK1,LPAR1,TRMT1,CLIC5,PTK6,WDR75,CTTNBP2,TANGO2,FAN1,ECHDC3,RBP7,SPATS2L,RAN,MRAS,THRAP3,MYO1F,ACSL4,HK3,NSUN5,SENP5,C6orf132,NCAPD2,ALDH3A2,FBXL6,CES2,DNAJA1,CLU,SNRPD2,PLPP3,DDX24,MCCC1,TLN2,TCF3,YWHAH,NAV1,GSDME,CFHR2,TRIM21,LOXL3,MGST2,RIOK1,GTF2F2,GOT1,F11,SEC23A,LAMC2,FRZB,COQ5,SFXN1,MCCC2,ITGAV,ERH,TMTC3,PFN1,VIRMA,TNS4
891,MMP12,CSTB,NOTCH2,KYAT3,TRIP12,C6orf132,COX5B,CDK17,MCCC1,TP53INP2,WDR75,PPP6C,ICAM1,CES2,SFRP1,MMP12,CAPN1,NDUFS1,DDX58,MBP,IQCE,EPB41L2,SNRPE,CSTB,HMGN5,PRMT1,THOC5,TK2,SLC52A2,TOR1A,IDNK,DCTN4,MRPL40,WDHD1,LPP,SHANK3,SEMA3F,MICAL2,FRYL,MRAS,NXF1,FH,CDK9,CDK5,PDLIM2,ZADH2,NOP58,SMARCA1,PWP2,NID1,DCLK1,XPOT,SLC3A2,PET100,TBC1D17,HPGD,FCHO2,BBS2,SLC2A1,ACSS3,TNS4,PRDX3,SF3B1,RAN,KYAT3,ZC3H13,MOCS1,NSA2,SDF2,SAFB,GBP1,BST2,PAXBP1,EPM2AIP1,THY1,RBM4,CDK17,MNDA,METTL1,NDUFS3,MAGED1,TK2,XRN1,CHL1,HIBADH,KIDINS220,PRPF38B,ECHDC3,PGAP1,TMOD1,LIMD2,PRPF38B,MICAL2,RHOB,CA13,NRIP2,GAS7,INTS8,VCPIP1,PPM1F
892,LIMD2,NDUFV2,RRAGD,ALDH5A1,DNAJA1,S100A16,CELF1,EPS8L1,VIRMA,CDR2,RANBP2,RHAG,COL5A2,SOWAHB,LMNA,FCER1G,RRP1,DDX41,TSR2,ANXA11,RBP7,HNRNPA1,PCYOX1,KIF23,ASCC3,CSNK2A2,MUTYH,EPB41L2,RBBP8NL,HMGCS2,SRSF3,SRSF7,MED18,ZFR,DNASE2,MPI,HTRA3,VAT1,CSTA,C8G,ESF1,ATP6V1G2,GDPD3,BTAF1,TM2D3,NXF1,SCAF11,SUPT16H,PDHA1,PRPF3,APOBR,ARHGAP6,GOT1,TMOD1,HEBP1,MAOA,TK2,SCAF11,BCAS1,MAOA,MAOA,HMGCS2,FUT6,CTHRC1,DDX58,TMLHE,PAXBP1,PCYT2,NOP9,SNRPD2,ADH5,PGD,CRYM,MT1F,SLC52A2,IKZF2,GOLGA4,ZHX3,DIS3,NID1,APOH,ELP1,TNS4,POGLUT1,CCNH,POLR1E,HIBADH,F9,JMJD7-PLA2G4B,DLAT,ADH5,AHSA1,RAB26,PLAUR,APOM,ARFGAP1,PCYT2,CAST,PARP9,CYSRT1
893,NEFL,ALDH5A1,SPG21,PATL1,EPM2AIP1,IGLL5,NUP160,CDK7,MAOA,EPS8,UBR4,PPFIBP1,ZNFX1,CYSRT1,F13B,DDHD1,RPS9,DTX3L,FAM120C,TP53INP2,RCL1,POLR1E,MOCS1,SLC9A9,TBC1D17,THOC5,BASP1,NUP214,WDR75,SRP68,CENPE,COQ3,ZBTB20,TBC1D10B,CDK6,CPSF4,SRR,DDX41,RWDD4,AHSA1,ARFGAP1,ANKLE2,WDR75,TMOD1,ADGRG6,LYPD2,C1QBP,RPS9,ACY1,SUPT16H,NIF3L1,MORF4L1,FRYL,ADH5,NOTCH2,BDH1,GALNT2,CSTA,RIF1,UQCRFS1,LIMA1,ADH7,CDK2,CPEB3,FZD1,CDKN2C,CBR3,MGST2,RRP12,MDH1,BBS2,TOP2A,MOCS2,KIF2C,PRMT1,EFHD1,C1QBP,KLKB1,IFIT3,GNL2,DTX3L,B3GNT3,CYBB,RPF2,ZNF281,CRYZL1,LANCL1,MOCS1,ELN,CSTA,FAP,FCN3,ECM1,SDAD1,PPP6C,C2orf76,FH,GLUD1,BBS7,NCAPD2
894,MAP3K2,ALDH4A1,TMTC3,SEC23A,RBMX,MED6,BDH1,FCER1G,FAM129B,UTP18,ARFGAP1,C9,GAMT,TFRC,AQR,WDR75,MSN,PDCD11,MAP2K6,BMP1,SNRPE,LHPP,TPRG1,ACSS3,DLAT,EPHX1,LAS1L,AGPS,FAN1,CEACAM7,FAM50A,ISG20L2,PLEK2,FMNL3,METTL1,DLGAP4,MMP12,MMP12,ACAA1,DHX9,CPEB3,DCLK1,DCXR,IRF9,SFRP1,UQCRFS1,ABT1,WASHC4,PPP2R2A,C11orf54,PIK3C2B,RB1,ZC3H13,C2orf76,FRZB,GCDH,ACY1,COX4I1,C1QBP,CLSTN1,TNPO1,RRP1B,COX5B,A2ML1,C11orf54,NLRX1,MBP,CRADD,CDH5,C8G,DDI2,IDNK,GGT6,ISOC1,PLPP3,SRFBP1,DHX36,UBE2C,OLFML3,HOOK2,PRPF38B,OXCT1,CAPN1,CHORDC1,FUT6,JUNB,PUS1,PPP1R12C,CNOT9,PDLIM2,FCER1G,ACAA1,XAF1,SNRPA1,KRT15,UBE2C,MRPS36,HSF1,B3GNT3,KRT15
895,NSA2,SNRNP200,ACSS3,EPM2AIP1,NDUFB10,GBP1,TBC1D10B,BASP1,RHAG,ADAMTS7,SNRPD2,FRYL,SNRNP200,LYRM9,CYP2C18,MICAL2,MOCS1,CMA1,INTS8,WDR36,FH,DLG3,ACY1,CA1,PXDN,NUDT12,THY1,NADK,CBL,PLPP3,RBM47,RBMX,IGFBP7,TANGO2,LIMCH1,DAG1,MORF4L2,THBS2,SPG21,SEC23A,ARPC1A,PLPP3,KYAT3,SLURP1,ALDH3A2,COL5A2,TUFM,RCC2,ELP1,NEFM,STK39,SDHA,NUP214,MT-CO2,SF3A2,FUS,MX2,IGLL5,NDUFS3,ZNF185,FGD5,NDUFS1,HEBP1,KHDRBS1,DCLK1,DNPEP,SRFBP1,MTFR1L,DLAT,XPOT,FHL2,ELP1,ZDHHC18,ALDH7A1,RBM47,DDAH1,LIMA1,HADHA,AFAP1L2,PLIN4,SLC26A2,ISOC1,CACYBP,ANKRD28,HPR,WASHC4,RAN,TM2D3,LGI4,SPG21,PPP2R2A,LRP8,FUT3,ABCF2,SRP68,SUPT16H,HABP2,SLC52A2,FCER1G,CDKN2C
896,AGPS,PLRG1,FN3K,IL4I1,HABP2,CTSK,NOC2L,FRZB,SRSF3,GATM,SPG21,GLOD4,IKZF2,VAC14,GSN,MCCC1,MPST,TUFM,FAH,IFT52,LAMC2,TES,PRPF3,GBP1,RANBP2,CPSF4,GDPD3,VIRMA,FGD5,RBP7,TAF11,LCP2,SMG1,CLSTN1,TAP1,RBP1,SMG1,ECM1,THY1,GAS7,IDNK,KNL1,FAP,ATP6V1G2,CSTB,CAPN7,FGD5,NUP160,PARVG,THY1,CPA3,PLAUR,NRDC,EFHD1,LANCL1,ATP5PF,PAPOLG,HK3,ADH5,DIS3,FCN3,RIF1,COQ9,INHBA,C5,CCNH,SMC2,C1QBP,ADIPOQ,EHF,LGALS3,ACOX3,LCAT,RPS9,DDI2,PTER,SF3A2,PPM1F,KANK1,CES2,MICAL2,EPB41L2,OGFRL1,XAB2,ZNFX1,GOLGA4,OXCT1,ABCF2,KIF1C,CAPN7,ISOC1,RPS9,PAXBP1,SNX21,DLST,IDH3G,PPA2,SENP5,DHX9,ITSN1
