,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
839,P_TMPRSS11B,T_MMP9,T_AQP7,P_POLR2H,T_RAD51,P_COL18A1,T_MCM10,T_ITGAX,P_CD81,M_NKX2-6,T_LOC105372131,PP_VPS72,T_ZNF707,P_APEH,P_NUP155,P_EBF1,P_DIAPH2,T_SPATA6,T_TNFRSF12A,T_RAET1K,M_RGS22,T_BUB1,T_CYSRT1,T_UBE2C,T_CLCN3,M_SMPD3,T_ZFP2,PP_CRNN,P_COL28A1,T_CTHRC1,P_FNDC3B,T_MTMR10,M_HOXD9,P_USP39,P_FETUB,T_RECK,T_IFI35,T_LOC107984611,T_LOC100129940,T_CHRDL1,T_ANGPTL1,T_MYH11,T_NETO2,T_ACTL6A,T_KIFC1,T_LOC105376081,T_PCCA,T_LOC105374009,T_MCM10,T_MYH11,T_MEOX2,P_POLR2H,T_PARD3B,M_GRIN2B,T_TTTY14,PP_INA,P_DIAPH2,T_ATP5F1A,T_ATP5F1A,PP_SNRPD2,T_E2F3,M_OTP,PP_CNKSR3,T_GOLGA4,M_MARCH11,T_RPS6KA6,T_C18orf54,T_RPL34,T_MOGAT1,P_SLC16A7,P_ADIRF,T_MYH11,M_AQPEP,T_SPAG5,T_ANKRD20A21P,PP_PRKAG2,P_FYCO1,T_ATP5F1A,P_CRIP2,P_HEATR1,T_TREM2,T_CYP3A5,P_USP39,T_C14orf180,T_CD80,T_LINC00417,P_POLR2H,P_NUP107,P_PLIN1,P_SUCLG1,T_CENPO,P_TMSB10,PP_FYCO1,T_PADI1,P_VWF,T_FTLP10,T_MEIS1,T_CADM3-AS1,T_MCM4,P_CRYL1
840,M_SEC31B,M_FOXR1,P_BLVRB,T_QSOX2,T_APOD,P_ECHS1,T_CHTF18,T_MCM10,P_VAT1L,P_ATP5F1B,M_TAC1,T_PUS1,T_XKR4,PP_SLC35A5,PP_ZNF532,P_NUP155,P_NFIX,T_LASP1,P_HOPX,T_LINC01697,T_SCEL,PP_PRDX2,T_UHRF1,T_MFHAS1,P_MOB1B,T_HJURP,M_SIM1,T_TGFB1,P_CAPN2,P_ALDH6A1,P_DIAPH2,T_PITX1,P_PTN,T_BRCA2,PP_F9,T_LOC112268100,T_SORCS1,T_IFI35,T_ATIC,T_CDC45,T_ASAP1,P_VSIG10L,T_LOC107984832,T_PRX,M_FOXR1,PP_SNX15,PP_APOB,T_FLNA,T_ATP6V0A4,M_DRD5,T_LOC105379407,P_GTF2E2,T_TDRD3,T_MAOB,T_ST6GALNAC6,P_CRIP2,T_TSPOAP1,P_CORO2B,T_LINC00710,P_CHD2,T_CENPA,T_ALDH6A1,T_TMPRSS11BNL,T_RECK,T_SLC25A32,P_SCRN2,T_LINC00443,P_EPHX2,T_UAP1L1,P_ZC3HAV1,P_KIAA1211L,P_ADH1A,T_KIF18A,PP_GFRA1,T_IL4I1,T_PLEKHA6,T_TCP11L2,P_CFI,T_LOC105376126,T_PKMYT1,PP_CLIP2,T_ANKRD20A21P,T_LINC00551,T_CIDEC,T_CKAP2L,PP_CPEB3,P_AKR7A2,P_CHD2,T_CENPI,M_VSX1,PP_FNIP2,T_QSOX2,PP_PGLS,P_KRT78,T_KLHL5,P_MAMDC2,T_COQ7,T_UBE2Z,T_SLC25A23,P_PTPN2
841,P_NKRF,P_RANBP2,T_KLF15,T_CPXM1,T_RAD54L,T_ADIPOQ,T_CENPL,P_PLCD4,PP_SORBS2,PP_CLIP2,P_ESF1,T_LOC107985664,P_FNDC3B,T_IL17RC,T_FUT6,T_EFR3A,M_SIPA1,T_CHST15,T_DMXL1,T_CRY2,P_ISY1-RAB43,T_FAM3D,P_CIR1,T_RUNX3,T_MELK,P_RANBP2,P_BDH2,P_PTPRS,P_APOA1,P_ABHD14B,PP_DDX60,PP_MYOZ1,P_FYCO1,T_TNFRSF12A,T_RFC4,T_CENPL,T_APOD,M_ADAM33,P_PUM1,T_IL4I1,T_MPLKIP,T_SUMO1P3,T_CNTFR,T_GOLGA8M,M_PCDHGB4,P_ATRN,PP_P3H3,P_OSBPL3,P_SASH1,PP_LEO1,T_COL4A1,T_SELENBP1,P_RBSN,T_ATP2C1,P_RBSN,P_PLEKHA7,T_CD80,M_PCDHGA11,T_NUP62,P_PAPLN,T_LGI4,T_DERL1,T_GPR84,T_LOC107986127,T_COL4A6,T_SPRY4,T_KIF18B,T_CADM3-AS1,T_RELT,T_ESM1,PP_ABLIM1,P_ALDH1A2,P_SRSF7,P_ADIRF,T_EIF5A2,T_C18orf54,T_CENPA,PP_CRNN,T_MAP2K6,P_THOC2,T_BARX2,T_UBE2Z,PP_TOM1L2,T_LOC105371446,T_RFC4,M_MT1A,T_UAP1L1,T_PRELID3A,M_MDGA2,T_CCR8,T_LOC105373637,T_BICD1,T_SLC2A1,T_SHMT1,T_COL13A1,T_E2F1,P_HDHD2,T_STC2,T_INMT,P_AMBP
842,M_ZBED9,PP_PRPF40A,T_MMP9,P_PRPF3,P_ARHGEF1,P_PPP1R7,T_SDS,T_CCNF,P_ARPC1B,M_RGS22,T_KRT33A,P_MOCS2,T_LOC101929752,T_FADD,P_CORO2B,T_ECHS1,T_CHRDL1,T_PEG3,T_PCOTH,T_FAM47E-STBD1,T_CENPL,T_LINC02243,P_DNAJB11,T_NDE1,T_BMS1P17,T_PDE2A,M_SPHKAP,T_AMPD2,M_VSTM2A,T_LOC105370997,PP_CHD1,PP_MINDY1,T_LOC107984611,PP_SHROOM3,T_ADAMTS6,PP_SNRPD2,P_MTHFD1L,T_LINC00330,P_ECHS1,T_RPS25,P_COL18A1,T_PKMYT1,P_DEPTOR,P_VAT1L,M_MYOZ3,T_HMMR,T_HOXC8,T_ESM1,T_RHBDD3,P_CAPN7,T_SOD3,PP_NRIP2,T_CYP27B1,P_SULT6B1,T_KRT17,T_TCP11L2,T_SPINK5,T_UHRF1,PP_TLE2,PP_MYRIP,P_SUOX,P_SCAF11,P_RBM14,T_CPEB3,T_LINC02341,T_RANBP1,P_VIM,T_STC2,T_LRWD1,P_HSPA12A,T_SLC38A7,P_UGT1A7,T_TCAIM,P_SUCLG1,P_SRPK2,P_NT5C,P_PPAN-P2RY11,T_MTBP,T_LINC00551,T_SAR1B,P_OLFML1,PP_CRNN,P_CAPN2,T_LOC107984567,T_FMNL3,PP_MYOC,T_UQCRC2,T_MFHAS1,T_UBE2Z,T_ALDH6A1,T_TRPV6,T_LINC02100,T_PLEKHA6,T_WDFY3-AS2,T_EFHD1,T_AMZ1,PP_SNX7,T_LOC107984410,P_ITGB2,PP_PUM2
843,P_MFAP5,T_LINC01614,PP_CHD1,T_LINC00443,T_BOC,T_ADAM10,T_ATP2C1,T_HOXD10,T_RPLP0P2,T_LINC02100,T_MCM4,P_NUP88,T_C18orf54,T_NR3C2,P_SLC9A3R2,T_DNMT3B,P_CLYBL,T_ALG3,T_EIF2AK2,T_BMS1P18,P_LRG1,T_HMGA2,T_CAPN5,PP_SNX15,T_SLC25A21,T_ANGPTL1,T_CRISP3,T_PKMYT1,T_ADIPOQ,P_MSRB2,M_BOLL,PP_PEBP1,T_RAB5B,T_STC2,T_SLC25A32,T_FAM49B,P_LDHD,T_HSD17B4,PP_EVPL,P_SERPINH1,T_RELN,T_METTL7A,T_ACADM,T_TPBG,P_PHF5A,P_ACPP,T_CENPI,PP_PAX9,T_HOXD10,P_HADH,T_LINC01296,T_AGFG2,T_MELK,T_COQ7,PP_MCF2L,T_LOC107986430,T_CORO1C,PP_TPPP,P_SH3PXD2B,PP_CTTNBP2,T_HOMER3,T_RELT,PP_SLC39A10,T_IL4I1,T_LOC107984410,P_TBL3,T_MFHAS1,T_SLC6A4,T_LOC105370455,P_PARN,PP_SPRR3,T_HMGA2,T_XPR1,T_LOC107984814,T_SOX11,P_RBM14,T_CYP27B1,T_ANLN,P_COL14A1,T_MMP10,T_LOC105371753,T_CPT2,T_NOP53,T_EFNB1,PP_MCF2L,T_RAD51AP1,T_CD34,P_KHDRBS1,T_KIF2C,T_CELSR3,P_NUBPL,T_C14orf180,P_CPSF4,P_HEBP2,P_SRSF7,P_SUCLG1,P_SYMPK,T_C2orf27A,T_MYH11,T_RELN
844,T_CHST2,T_ADGRD1,T_SPRR3,PP_PREX2,P_GREM2,P_ADIRF,P_PES1,T_PLOD1,T_DNAH17,P_MAGI1,T_SAR1B,T_ATP2C1,T_TRPM3,T_C5orf66-AS1,T_NUP62,T_PLK1,T_MMP13,T_IL4I1,P_PLEKHA6,P_RNF213,P_PLAU,P_WDR18,PP_TPPP,P_ARID3A,T_CCL11,T_ARHGAP10,T_TGFB1,T_NUP62,PP_PGLS,T_LINC01614,P_NT5C,P_RGN,T_LOC105379407,PP_GIT1,T_LOC107984832,P_RNF213,P_SOD1,T_TUSC5,T_LINC00460,T_IFI30,PP_PGM5,P_SNTB2,T_MTMR10,T_SPAG5,PP_STK11,T_LOC107984079,M_BOLL,PP_ARHGAP20,T_CA9,T_KLHDC1,T_ACVR1,T_ACPP,P_DEPTOR,T_LINC02156,T_PFDN2,T_ATPAF1,T_CDKN3,T_EPM2A,T_CCNF,PP_CNKSR3,T_EFTUD2,T_HAUS8,P_MFAP4,T_LOC105377124,T_EME1,T_MTURN,PP_APOB,T_ZCWPW2,PP_APOB,T_ISOC1,T_HAUS8,T_SOD3,T_ZFP2,T_LOC107986603,PP_TMOD2,T_IKBIP,M_REC114,P_SPINK5,PP_CENPH,T_TGM3,T_MTMR10,T_ADAM33,PP_LDB2,T_FXYD1,P_RSL1D1,PP_CNKSR3,T_DMGDH,T_SSBP2,T_TPBG,T_ACOX2,T_WNT2,T_PRIM2,M_PAPOLB,T_LOC105379407,T_ST6GALNAC6,T_LGI4,T_LINC01583,P_TATDN3,T_ECHS1,P_C1orf123
845,T_LOC101928307,T_NDC80,P_RRP1,T_ZNF707,T_SLC16A6,T_PCDH17,T_EDN3,T_LOC105377548,P_SFPQ,P_PI16,T_EFNB1,T_FADS1,T_PRKDC,T_HOXD10,T_AGRN,T_INMT,P_APOB,T_MMP27,P_RASIP1,T_PDE1A,T_LOC107985664,T_INMT,T_RPL34,T_ATPAF1,T_ADAMTS7,T_B3GNT4,P_NUP107,T_PARD3B,T_MSANTD3-TMEFF1,T_SHMT1,PP_AKT2,T_ITGA6,T_NCBP2,PP_APOB,T_TCP11L2,T_EXPH5,T_LOC105370997,P_PBX1,P_VWF,T_AURKB,T_RUVBL1,T_SDS,T_RGN,T_HOXC8,M_RGN,P_DEPTOR,P_RANBP2,P_PLEKHA6,P_PTPN1,T_KIF2C,T_ANGPTL1,P_DAG1,T_LAMA3,T_E2F7,P_SRSF7,T_SLC6A7,P_XPO5,T_ABL2,PP_PKN3,PP_TMEM100,T_SHISA3,P_CSTF3,M_SPHKAP,P_ARID3A,P_PRRC2C,PP_PREX2,PP_PRX,T_BMP4,P_CLYBL,T_TNFAIP8L1,P_CLYBL,T_STK32A-AS1,T_LOC107984410,T_ADGRB3,T_CD80,M_EOMES,T_AATF,P_NDUFS2,PP_ABLIM1,P_ABI3BP,P_CRIP2,T_ZFP2,T_PLA2G12A,P_BLVRB,PP_POC1B,P_SORBS1,P_RBM25,T_CYP2C19,PP_PLEKHA7,T_AMZ1,P_NAXD,T_YEATS2,P_DDX18,T_LOC107984428,T_ACADM,P_RPL7L1,P_DDAH2,T_BARX2,T_FAIM2,T_ANKRD20A9P
846,PP_ZNF622,T_IGF2BP2-AS1,T_PLK1,P_NEFH,P_PRPF3,T_CENPI,T_LOC100128059,T_PLAUR,T_CRISP3,P_PGM5,PP_RBM15,P_EBF1,P_BCKDHB,T_HCN1,P_CPN1,T_SOD3,P_HADH,T_TMEM26,PP_PLEKHA7,T_NT5DC4,T_CENPO,T_WDFY3-AS2,T_P3H4,P_RHCG,T_PLPP3,P_TCERG1,T_MGLL,P_AMBP,T_LOC105377928,P_COLGALT1,P_PUM3,T_ECHS1,P_TTYH3,T_ATP2C1,T_DLEU7,PP_NRIP2,T_SLC27A6,T_FGF14-IT1,T_PCDH17,P_AKAP8L,PP_MASTL,PP_TH,T_USP19,T_RUNX3,PP_PLIN1,PP_CPEB3,P_AKR7A2,T_CYP2C19,P_CGAS,T_LINC00908,T_RPLP0P2,PP_ABLIM1,T_SUCLG2,T_SLC26A6,T_HJURP,T_CIDEC,PP_FOXO4,T_CLEC12A-AS1,T_LOC107984814,T_LOC107984615,P_CPN1,M_ZBED9,T_ACAT1,T_ANKRD35,T_ASB15,T_ANKS1B,T_MMP10,T_RAP1B,T_PPARG,P_UBXN6,T_LOC107984428,PP_TLE2,T_TRMT9B,P_ACADSB,T_C5orf66-AS1,T_ACTL6A,T_GFRA1,PP_FOXO4,T_MYH9,P_NUP155,T_LOC105376081,T_COL1A1,T_LOC105371629,T_HOXD10,P_PRSS27,PP_CBFB,PP_CBX3,PP_PGLS,T_LOC107986780,P_ALDH1L1,P_NUP155,T_ATP5F1A,T_NCOA1,P_UACA,PP_LMOD1,T_SORCS1,T_TMEFF2,P_MPP7,T_VPS13D,T_LINC02100
847,P_PLOD3,T_TNFAIP8L1,PP_ZNF622,PP_CNKSR3,P_CRBN,T_BRK1,P_DDX21,P_GPX3,T_TCEAL6,T_UQCRC2,P_HSD17B10,PP_EPB41L4A,T_FBXO5,T_RHCG,P_SH3PXD2B,PP_ABLIM1,PP_FYCO1,M_HOXD12,T_TPBG,P_PPP1R10,P_FUBP1,T_SMARCA2,PP_SRFBP1,T_IL4I1,T_PKMYT1,T_LOC105369212,T_ARHGAP6,P_NDE1,PP_F9,PP_TLE2,T_BOC,PP_WNK4,PP_CBFB,T_ZNF43,P_PI16,T_ELF4,P_MT-CO2,T_MYOCD,T_TTC9,T_IFI35,T_PRR11,P_FN3K,T_PI15,T_SNX9,PP_TPPP,PP_FERMT2,T_LOC105372131,P_ATP5F1A,T_ANKS1B,PP_KRT4,T_COL4A5,P_SRSF7,PP_ADD3,T_BMS1P17,P_NFIX,T_OAT,M_ABCC9,T_COL5A2,T_TDRD3,T_LOC105370455,T_NT5DC4,P_THSD7A,T_LOC105370786,PP_MYOC,T_ANGPTL5,T_LRRK2,T_ACOT7,PP_MCF2L,P_TPPP,T_LOC105377928,P_PBX1,T_C14orf180,T_UNC13B,T_MGLL,PP_GNG12,P_PTPN2,T_TDRD3,PP_NSUN2,P_SUOX,P_CLYBL,P_SFPQ,T_LOC105373148,T_FOXP3,P_LUC7L3,T_PCDH17,T_SH3PXD2B,P_MAMDC2,P_DIP2A,P_PES1,T_LOC105374749,P_RBM25,P_LRG1,T_ADAM33,M_TNNT3,T_BMS1P17,T_CNGB1,PP_PEBP1,T_FLNA,T_SUMO1P3,P_NUBPL
848,P_IFI35,T_AIF1L,T_TDRD3,P_NDUFS3,T_PITX1,PP_CLDN5,T_LOC101926915,T_GAS7,M_CCDC181,P_TMSB10,T_TMC7,T_WDFY3-AS2,T_LOC107987259,P_ZC3HAV1,P_PRX,P_ITIH4,PP_TTYH3,T_PLIN4,P_MYO1B,T_SOD3,T_LOC729291,T_SMIM10,P_NUP155,P_CRLF3,PP_MAP6,T_ANKRD20A9P,T_ESM1,T_RPL14,T_LAMA3,P_NUP107,P_CPSF4,T_FTLP10,T_GOLT1B,T_CLEC12A-AS1,T_CDCA5,P_CADM3,T_TRPM2,P_HOPX,P_ATP6V1C1,PP_SERPIND1,T_CDK1,PP_STK11,PP_EVA1C,P_NDUFA5,T_LOC107984568,P_SULT1A4,T_LOC105377124,P_PTPN2,T_RUNX3,T_XKR4,T_BOC,T_LOC101928307,T_TMEM138,PP_PRPH,P_FGF2,T_PKMYT1,T_MPZ,T_COL4A2,PP_SKI,T_ENAH,T_ECT2,P_RRP12,T_KLF3-AS1,P_ECHS1,M_ZBED9,PP_CHRAC1,T_CHST2,T_MAMDC2,T_SH3PXD2B,T_BICD1,P_C1orf123,P_PTK7,T_BOC,T_FCER1A,P_VSIG10L,T_FAM91A1,P_LOXL2,T_LOC112268153,P_ABHD14B,P_PES1,T_SORCS1,P_HOPX,T_MRGBP,T_RNASE4,T_CKS1B,P_ALDH1L1,T_GAS7,T_LINC00551,M_SPHKAP,P_RFC2,PP_TALDO1,P_CAPN2,PP_KIAA1211L,PP_PREX2,T_LINC00377,T_STC2,T_COL13A1,T_ARHGAP6,P_SNCG,P_PGLYRP2
849,T_LCAL1,T_ASAP1,P_HOPX,T_AP5Z1,T_CYP4B1,P_QDPR,P_ACTA2,PP_EVA1C,P_HOPX,T_AURKB,PP_CDK9,M_TNNT3,M_MEI1,P_MCMBP,M_ZBED9,M_DERL3,T_ST6GALNAC6,P_APOF,P_DIAPH2,P_ACAT1,T_AUNIP,PP_MINDY1,P_QDPR,PP_GPS1,T_BMS1P18,T_IL24,T_USP18,T_MKRN2OS,P_SNRPA1,P_A2M,T_HMGA2,T_GPT,T_IL24,P_HYI,T_DTL,PP_MAGI3,T_XPR1,P_ALAD,M_FOXR1,T_PXDN,T_E2F3,T_LOC105369748,P_KPNA2,T_SELENBP1,P_PNO1,T_RTKN,P_AK3,PP_ZNF532,T_LINC02100,T_LRRK2,T_LOC105373098,T_NDE1,T_TMEM26,PP_CLIP2,T_SCN2B,T_LINC01296,T_ADGRE2,T_MYOCD,T_CHST11,PP_PKN3,T_KRT78,P_C1RL,P_SERPINF2,PP_CHD1,T_MGLL,T_ADAM8,T_NCAPG,T_EIF5A2,P_MYH9,P_BAZ1A,P_CNN2,T_TMEM138,P_NKRF,T_ECT2,T_CENPA,T_EPB41L4A,T_ENDOU,P_AHNAK,T_LOC101927516,T_LINC01614,T_GLS,T_ALDH6A1,M_REC114,P_COL14A1,T_MROH8,P_UBXN6,T_SUMF1,P_PGLYRP2,PP_CDK12,T_TMEM138,P_LMOD1,T_LOC102723638,T_PLPP3,T_CADM3-AS1,T_STC2,M_PCDH17,P_COL14A1,P_APEH,P_SRSF7,P_MYH11
850,T_SCIN,P_PALM,T_LINC00908,P_WDR33,T_PLK1,P_ATP6V1G2,P_SH3PXD2B,T_LOC105376126,T_LOC105379051,P_TNFRSF12A,T_MEIS1,P_MCEE,T_MTBP,M_SPIN2A,P_RBBP5,P_ALDH6A1,T_LOC105377928,P_ANP32B,T_LMO7,T_SNX31,P_AMBP,T_LOC105377124,T_LOC107987401,T_MMP27,T_UBE2Z,M_CHAT,T_QSOX2,M_MDGA2,P_APOB,T_ABL2,T_ART4,PP_ADD3,T_SPRED3,T_EIF3L,T_SH3PXD2B,P_VWF,T_RHBDD3,T_E2F3,T_PRKAR2A,T_BUB1,PP_PRPH,M_ABCC9,PP_LPIN1,P_NAXD,T_NDUFB8,T_C15orf59,T_PPT1,P_WDR33,T_NUDCD1,T_RAD51AP1,P_AUH,T_SPAG5,T_RELB,M_TBX5,T_LOC101927516,PP_MASTL,P_SMG8,P_TBL3,T_ACOT7,P_SORBS1,T_ZNF707,P_ACTA2,T_ST6GALNAC6,T_EME1,PP_PAX9,T_MPZ,P_VWF,T_ARHGEF10L,T_TCP11L2,T_RAET1E,T_PRKAR2A,PP_STAT2,T_PHYHD1,T_ZNF707,P_SPINK5,T_BIRC5,PP_PURA,T_CKAP2L,T_TDRD3,T_RBSN,T_RELT,M_NKAPL,M_TAC1,T_PLPP3,T_DNMT1,P_SYMPK,P_APOM,PP_CRNN,T_ATP6V0A4,T_CCNF,P_FKBP9,P_NOL11,T_BDH2,PP_CBX3,P_TTYH3,PP_CCNK,T_LOC107986547,M_FOXD2,PP_AKAP12,P_BLVRB
851,T_NFIA,T_PLA2G12A,PP_MASTL,T_LOC105369212,T_BRK1,P_POP1,T_EPB41L4A,M_CHAT,T_RELT,P_TPPP,PP_TOM1L2,T_RETSAT,PP_SERPINA1,P_SULT6B1,P_SUPT16H,P_ALDH2,T_FAM49B,P_MCMBP,T_EEF1AKMT4,P_CDC73,P_PTN,P_TCOF1,P_ANP32B,P_CAVIN3,T_GFRA1,T_GOT1,PP_TTYH3,P_P3H1,P_FYCO1,PP_PEBP1,P_CFI,T_SOCS1,T_SRSF5,T_MCM6,T_LMO7,PP_GAP43,T_MMP10,T_COL13A1,M_PCDHGC4,P_DHRS11,T_RPL14,P_NUP155,P_GATD3B,T_ZCWPW2,P_ORM1,T_ZDHHC15,T_EFTUD2,T_LRWD1,P_PAK2,T_MMP9,P_PLIN1,P_KANK3,P_DDX5,T_GOLGA4,P_LRG1,T_SDCCAG3,T_IL4I1,T_RIPK2,M_EPHX3,T_MPZ,PP_CDK12,P_CNOT9,T_LINC02538,T_CLCA4,M_POU4F2,T_PMEPA1,T_FZD6,T_ITGB4,T_LOC107984425,T_TMEM26,T_MCM2,T_ADGRD1,T_C1orf116,T_FHL5,T_BICD1,T_CAVIN2,M_FOXD2,P_XRN2,T_ADGRE2,P_NT5C,T_TMEM163,P_SUCLG2,P_SLC38A1,PP_SERPINA1,T_PSMD11,T_KRT33A,T_ZNF429,P_SMCHD1,T_MFHAS1,T_TTTY14,T_LOC105369736,T_UGT1A7,T_KHDC1,P_PI16,T_IL17RC,T_DNAJB11,P_PARN,T_ULK3,P_MTHFD1L,T_YEATS2
852,P_ISOC2,P_GPT2,PP_PRPH,PP_NMT1,P_DTX3L,T_GPD1,PP_SNRPD2,T_NFKBIE,T_MIGA2,T_KIF23,T_NTRK3,P_APOF,T_LINC02156,M_PTF1A,T_PLIN4,T_COX7C,T_LOC107986022,P_HEATR1,T_NT5DC4,T_BARX2,T_HSP90B1,PP_CBFB,T_FHL5,T_MFSD12,T_GALNT16,P_MYH9,P_SH3PXD2B,P_SEC23A,T_HPGD,T_RBM20,T_PRKDC,P_SUOX,T_RPA3,T_COL4A1,T_LOC105373557,T_BMS1P17,P_PHF5A,T_LOC107984832,P_RBM14,P_KANK2,T_HSPB8,T_FAM49B,P_CLCNKA,T_FANCI,T_DLEU7,T_SLC38A7,T_MMP10,T_PLK1,PP_MYO9B,PP_PCDH1,PP_SERPIND1,T_SHROOM4,T_USP19,M_RGS22,PP_GPS1,T_BRCA2,T_BARX2,T_RPS6KA6,T_TPT1,P_SRSF3,T_SMIM10,P_WDR18,T_ADAMTS6,T_PUS1,T_EMCN,T_SPRED3,P_CRNN,P_CFI,T_PKMYT1,P_EBF1,T_NUP62,P_ESF1,T_SORBS1,PP_TTYH3,T_ECT2,T_ELF4,PP_MYO9B,P_GPX3,P_SNTB2,T_GGT6,T_PRR5L,T_METTL21EP,T_MTHFD2,P_P3H1,T_MSANTD3,T_RAB34,P_MEIS1,T_PLEKHA6,P_ADH1C,PP_NDRG2,P_HADH,P_PMP2,T_PLPP4,P_PALM,T_CERS5,T_PLA2G12A,PP_ALB,T_FGF14-IT1,T_LOC105370455,M_ADAM33
853,P_NT5C,T_KLF15,P_DEPTOR,T_CHST11,T_ANGPTL1,P_NOL11,P_PTK7,T_COL4A2,T_LOC107984615,P_GPD1L,P_TBC1D30,T_CDC6,M_SLC25A2,T_ALDH9A1,P_NDRG2,T_MMP14,PP_TJP1,M_VSTM2A,T_TMEM178B,T_CDC45,P_APOF,PP_PEBP1,T_KHDC1,P_ACAT1,P_PTPRS,P_MYH11,T_BOC,T_SKIL,P_PFKFB3,T_GBP6,P_APOB,T_FAM49B,T_LOC105376081,PP_CHRAC1,T_UHRF1,P_NDRG2,PP_CCNK,P_GFRA1,T_EPOP,PP_C5AR1,P_MFAP5,T_PLCXD3,T_HMGCLL1,P_NFIX,P_VWF,P_KANK2,P_GBP6,T_MOV10L1,T_TDRD3,P_NDUFS3,T_TDRD3,PP_PRX,M_ZNF454,P_AHNAK,P_PLAU,T_HOXC8,T_LOC107985909,PP_FYCO1,T_CENPA,P_SMG8,P_CRYL1,P_MT-CO2,P_RAN,T_ESM1,T_ENDOU,T_PIF1,T_CYP4B1,P_TREM1,P_PTPN2,T_IKZF2,T_RELT,P_DNAJB11,PP_F9,P_C1RL,T_ANKRD35,T_RTKN,M_FSIP2,P_WARS2,M_FSIP2,T_GOT1,T_DDX39A,T_LDHD,P_NDRG2,P_RSL1D1,P_DEPTOR,T_MCM7,T_TNFAIP8L1,T_DCBLD1,T_HOXD10,T_DLEU1-AS1,T_AATF,T_SAR1B,P_GTF2E2,P_NAXD,T_SELENBP1,T_ASAP1,T_ADAMTS7,T_LOC107985253,P_UBE2C,P_PRDX3
854,T_LINC02243,P_YTHDF2,P_ADH1C,T_RBSN,T_ECT2,T_ALDH1L1-AS2,T_MMP13,T_TONSL,M_REC114,T_GPT2,T_LOC105379051,PP_A2ML1,P_SHBG,T_LEPR,M_BCL3,P_HADH,T_LOC105373098,T_LOC107986798,T_SPINK5,T_DLGAP5,P_LOXL2,T_EPHX2,PP_CFI,T_RPL14,P_TMPRSS11B,T_ATP5F1A,PP_MASTL,T_LINC01943,T_IKBIP,M_SYCP1,T_PUS1,T_PRKAR2A,T_TNC,P_AIF1L,T_EXO1,PP_SLC35A5,P_APOA4,PP_SORBS1,T_ALDH2,T_XAF1,P_APOD,T_ALDH2,T_ACPP,T_ECHS1,P_RNF213,P_PGM5,P_MOCS2,T_ACVR2A,T_EPOP,PP_CNKSR3,PP_FOXO4,P_WDR13,T_LOC105374111,P_POLR2H,T_LOC105373813,P_EIF2S2,PP_GPATCH8,T_LINC00551,P_BDH2,T_KRT78,M_PCDHGB6,P_GPX3,T_TMEM158,T_ZFP2,P_PLAU,PP_KNG1,P_CADM3,T_CIDEC,T_TTTY14,T_EPOP,T_LINC00417,T_USO1,T_ECHS1,P_APOB,P_TMPRSS11B,M_PAPOLB,T_TEDC2,T_SLC25A23,T_SH3PXD2B,P_SUOX,PP_MCPH1,P_ORM1,M_CBLN4,P_IFI35,T_LPIN1,P_FAM49B,P_PRPH,PP_SNX15,P_MPP7,P_C1RL,M_CCDC181,T_HMGA2,PP_CHD1,T_SLC16A7,T_SESN1,P_GIPC2,P_CDK11B,PP_PDE2A,T_C12orf75,P_SOD1
855,T_PGS1,T_RELT,PP_DIAPH3,T_DLEU7,T_DLEU7,P_BLVRB,P_AKR7A2,T_MTBP,T_TMEFF2,T_AES,T_LINC01614,P_QDPR,T_ANKS1B,T_RASL12,T_ESM1,PP_TRAM2,T_LOC107985664,M_SLC25A2,P_APOD,T_AURKA,T_ANKRD20A9P,T_PITX1,PP_EPN1,P_NUP107,T_UGT1A7,P_YTHDF1,P_BCAT2,T_UBE2C,T_UBE2C,P_SRPX,T_TGM3,T_COL4A1,P_APOF,P_AOC3,T_ANGPTL1,P_ARID3A,PP_DMTN,T_CADM2,T_PDPN,P_DDAH2,T_INMT,T_LOC105379051,T_STC2,T_FHL5,PP_GPATCH8,T_ATP2C1,P_SIRT3,T_ACADL,P_SERPINF2,P_RAD51B,T_SALL4,T_ASAP1,T_LOC105371629,PP_EIF4EBP3,T_CAVIN4,P_ALDH9A1,T_TNFRSF12A,T_AES,PP_TH,T_BICD1,M_PCDHGC4,P_FNDC3B,M_RIPPLY3,T_RPL10A,PP_BEND5,PP_APPL1,P_TPPP,T_CCL11,PP_LEO1,T_NEMP1,T_MPZ,M_PEX5L,T_MROH8,T_CDC20,T_E2F1,P_ATRN,T_LOC107984832,T_GOT1,T_LOC112268099,T_MED1,T_RASL12,T_LOC105370997,T_KNSTRN,PP_PRKAG2,P_PDE2A,T_INMT,P_NEMP1,T_GBP6,P_DAPL1,P_AOC3,P_AZGP1,T_EDN3,T_DNMT1,T_LOC105371629,P_RBM14,P_NUP155,T_QSOX2,P_DBT,T_SLC11A1,T_NUDCD1
